make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
FORD,Focus Sedan,1.6L Ti-VCT 5MT FWD (85 HP),2014,2018,,,,,1596,4,,PETROL,84,63,141,,,MANUAL,5,FWD,15,171,106,42,5.6,8.4,4.7,60,,,,4534,1857,1483,2649,1264,,374,,205/55-R16,,Ventilated Discs,Drums,,,
FORD,Focus Sedan,1.6L Ti-VCT 6AT FWD (125 HP),2014,2018,,,,,1596,4,,PETROL,123,92,159,,,AUTOMATIC,6,FWD,11.8,193,120,37.3,6.3,8.7,4.9,60,,,,4534,1857,1483,2649,1318,,374,,205/55-R16,,Ventilated Discs,Discs,,,
FORD,Focus Sedan,2.0L 4AT FWD (140 HP),2007,2010,,,,,1999,4,,PETROL,138,102.9,184,,,AUTOMATIC,4,FWD,10.7,195,121,26.4,8.9,11.2,6.1,54,,,,4445,1722,1488,2614,1190,,391,,P195/60R15 Bsw,,Ventilated Discs,Drums,,,
FORD,Focus Sedan,2.0L 5MT FWD (140 HP),2007,2010,,,,,1999,4,,PETROL,138,102.9,184,,,MANUAL,5,FWD,9.3,209,130,24,,9.8,6.7,54,,,,4445,1722,1488,2614,1190,,391,,P195/60R15 Bsw,,Ventilated Discs,Drums,,,
FORD,Focus Sedan,2.0L TDCi 6AT FWD (150 HP),2014,2018,,,,,1997,4,,DIESEL,148,110,370,,,AUTOMATIC,6,FWD,8.7,208,129,49,4.8,6.1,4,60,,,,4534,1857,1483,2649,1462,,374,,205/55-R16,,Ventilated Discs,Discs,,,
FORD,Focus Sedan,2.0L TDCi 6AT Start/Stop FWD (150 HP),2014,2018,,,,,1997,4,,DIESEL,148,110,370,,,AUTOMATIC,6,FWD,8.7,208,129,53.5,4.4,5.2,4,60,,,,4534,1857,1483,2649,1462,,374,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Focus Sedan,2.0L TDCi 6MT Start/Stop FWD (150 HP),2014,2018,,,,,1997,4,,DIESEL,148,110,370,,,MANUAL,6,FWD,8.8,209,130,58.8,4,4.7,3.7,60,,,,4534,1857,1483,2649,1442,,374,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Focus Sedan,2.0d 5MT FWD (140 HP),2007,2010,,,,,1999,4,,DIESEL,138,103,320,,,MANUAL,5,FWD,9.4,204,127,31.4,,7.5,4.7,54,,,,4445,1722,1488,2614,1350,,391,,P195/60R15 Bsw,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.4L 16V 5MT FWD (80 HP),2008,2010,,,,,1388,4,,PETROL,79,59,124,,,MANUAL,5,FWD,14.4,164,,35.6,6.6,8.7,5.4,54,,,,4468,1839,1499,2639,1177,,501,,205/55R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.4L 5MT FWD (75 HP),2001,2005,,,,,1388,4,,PETROL,74,55,123,,,MANUAL,5,FWD,14.6,171,,35.6,6.6,8.8,5.5,,,,,4450,1699,1450,2619,1176,,351,,175/70R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.4i 5MT (75 HP),1999,2001,,,,,1388,4,,PETROL,74,55,125,,,MANUAL,5,FWD,14.6,171,,35.6,6.6,8.8,5.5,54,,,,4440,1699,1450,2619,1115,,351,,185/65 R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.6L 16V 5MT FWD (100 HP),2008,2010,,,,,1596,4,,PETROL,99,74,150,,,MANUAL,5,FWD,12.2,180,,35.1,6.7,8.7,5.5,54,,,,4468,1839,1499,2639,1177,,501,,205/55R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.6L 5MT FWD (101 HP),2005,2008,,,,,1596,4,,PETROL,99,74,150,,,MANUAL,5,FWD,12.2,172,,30.5,7.7,10.6,6,53,,,,4473,1991,,,1233,,,,195/65 R 15,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.6L 5MT FWD (116 HP),2005,2008,,,,,1596,4,,PETROL,114,85,155,,,MANUAL,5,FWD,11,190,,36.8,6.4,8.7,5.1,53,,,,4473,1991,,,1204,,,,195/65 R 15,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.6L EcoBoost 6MT FWD (150 HP),2011,2014,,,,,1596,4,,PETROL,148,110,240,,,MANUAL,6,FWD,8.8,209,130,39,6,7.6,5,51,,,,4557,1857,1506,2649,1240,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,1.6L EcoBoost 6MT FWD (182 HP),2011,2014,,,,,1596,4,,PETROL,180,134,240,,,MANUAL,6,FWD,8.1,222,138,39,6,7.6,5,51,,,,4557,1857,1506,2649,1240,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,1.6L TDCi 5MT FWD (100 HP),2008,2010,,,,,1560,4,,DIESEL,99,74,215,,,MANUAL,5,FWD,12.9,177,,52.2,4.5,5.6,3.8,54,,,,4468,1839,1499,2639,1286,,501,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.6L TDCi 5MT FWD (109 HP),2008,2010,,,,,1560,4,,DIESEL,107,80,240,,,MANUAL,5,FWD,11.1,188,,52.2,4.5,5.8,3.8,54,,,,4468,1839,1499,2639,1291,,501,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.6L TDCi 5MT FWD (90 HP),2005,2008,,,,,1560,4,,DIESEL,89,66,215,,,MANUAL,,FWD,12.6,177,110,50,4.7,5.9,4,53,,,,4473,1991,,,1311,,,,195/65 R15,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.6L TDCi 6MT FWD (115 HP),2011,2014,,,,,1560,4,,DIESEL,113,84,270,,,MANUAL,6,FWD,11.1,193,120,56,4.2,5.1,3.7,51,,,,4557,1857,1506,2649,1471,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,1.6L TDCi 6MT FWD (95 HP),2011,2014,,,,,1560,4,,DIESEL,94,70,230,,,MANUAL,6,FWD,12.7,180,112,56,4.2,5.1,3.7,51,,,,4557,1857,1506,2649,1471,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,1.6L TiVC 5MT FWD (105 HP),2011,2014,,,,,1596,4,,PETROL,103,77,150,,,MANUAL,5,FWD,12.5,187,116,39,6,8.1,4.8,51,,,,4557,1857,1506,2649,1240,,476,,205/55 R16,,300-Mm Ventilated Discs,271-Mm Ventilated Discs,,,
FORD,Focus Wagon,1.6L TiVCT 5MT FWD (125 HP),2011,2014,,,,,1596,4,,PETROL,123,92,159,,,MANUAL,5,FWD,11.1,196,122,39,6,8.1,4.8,51,,,,4557,1857,1506,2649,1240,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,1.6i 5MT (101 HP),1999,2001,,,,,1596,4,,PETROL,99,74,145,,,MANUAL,5,FWD,11.3,185,115,33.6,7,9.4,5.6,54,,,,4440,1699,1450,2619,1118,,351,,185/65 R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8L 16V Flexifuel 5MT FWD (125 HP),2008,2010,,,,,1798,4,,PETROL,123,92,165,,,MANUAL,5,FWD,10.5,198,123,33.6,7,9.5,5.6,54,,,,4468,1839,1499,2639,1240,,501,,205/55R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.8L 5MT FWD (115 HP),2001,2005,,,,,1796,4,,PETROL,114,85,160,,,MANUAL,5,FWD,10.7,198,123,30.9,7.6,10.5,6,,,,,4450,1699,1450,2619,1238,,351,,185/65R14,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.8L FlexiFuel 5MT FWD (125 HP),2005,2008,,,,,1798,4,,,123,92,165,,,MANUAL,5,FWD,10.5,198,123,33.6,7,9.5,5.6,,,,,4473,1991,,,1251,,,,195/65R15,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.8L TDCi 5MT (115 HP),1999,2001,,,,,1753,4,,DIESEL,114,85,250,,,MANUAL,5,FWD,10.8,193,,42.8,5.5,7.2,4.5,54,,,,4440,1699,1450,2619,1125,,351,,185/65 R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8L TDCi 5MT FWD (101 HP),2001,2005,,,,,1753,4,,DIESEL,99,74,220,,,MANUAL,5,FWD,,186,,45.2,5.2,7,4.2,,,,,4450,1699,1450,2619,1303,,351,,185/65R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8L TDCi 5MT FWD (115 HP),2005,2008,,,,,1798,4,,DIESEL,114,85,280,,,MANUAL,5,FWD,10.9,190,118,44.3,5.3,6.8,4.4,53,,,,4473,1991,,,1340,,,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,1.8L TDI 5MT FWD (90 HP),2001,2005,,,,,1753,4,,DIESEL,89,66,200,,,MANUAL,5,FWD,12.8,177,110,43.6,5.4,7.2,4.4,,,,,4450,1699,1450,2619,1295,,351,,185/65R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8L TDdi 4AT (90 HP),1999,2001,,,,,1753,4,,DIESEL,89,66,200,,,AUTOMATIC,4,FWD,12.8,177,110,43.6,5.4,7.2,4.4,54,,,,4440,1699,1450,2619,1234,,351,,185/65 R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8L TDdi 5MT (75 HP),1999,2001,,,,,1753,4,,DIESEL,74,55,175,,,MANUAL,5,FWD,15.5,168,,44.4,5.3,6.9,4.3,54,,,,4440,1699,1450,2619,1244,,351,,185/65 R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8L TDdi 5MT FWD (75 HP),2001,2005,,,,,1753,4,,DIESEL,74,55,175,,,MANUAL,5,FWD,15.5,168,,46.1,5.1,6.8,4.1,,,,,4450,1699,1450,2619,1295,,351,,185/65R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,1.8i 5MT (115 HP),1999,2001,,,,,1796,4,,PETROL,113,84,158,,,MANUAL,5,FWD,10.7,198,123,30.9,7.6,10.5,6,54,,,,4440,1699,1450,2619,1169,,351,,185/65 R14,,Ventilated Discs,Drums,,,
FORD,Focus Wagon,2.0L 16V 5MT FWD (145 HP),2008,2010,,,,,1999,4,,PETROL,143,107,185,,,MANUAL,5,FWD,9.4,206,128,33.1,7.1,9.8,5.4,54,,,,4468,1839,1499,2639,1259,,501,,205/55R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,2.0L 5MT FWD (130 HP),2001,2005,,,,,1989,4,,PETROL,129,96,178,,,MANUAL,5,FWD,9.6,201,,27.4,8.6,11.7,6.9,,,,,4450,1699,1450,2619,1266,,351,,195/60R15,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,2.0L 5MT FWD (145 HP),2005,2008,,,,,1999,4,,PETROL,143,107,185,,,MANUAL,5,FWD,9.4,203,,33.1,7.1,9.8,5.4,53,,,,4473,1991,,,1283,,,,205/55R16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,2.0L TDCi 6AT FWD (115 HP),2011,2014,,,,,1997,4,,DIESEL,114,85,300,,,AUTOMATIC,6,FWD,11.1,196,122,44,5.3,6.7,4.4,51,,,,4557,1857,1506,2649,1471,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,2.0L TDCi 6AT FWD (140 HP),2011,2014,,,,,1997,4,,DIESEL,138,103,320,,,AUTOMATIC,6,FWD,9.1,208,129,47,5,6.4,4.2,51,,,,4557,1857,1506,2649,1471,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,2.0L TDCi 6MT FWD (136 HP),2008,2010,,,,,1997,4,,DIESEL,134,100,320,,,MANUAL,6,FWD,9.5,203,,42,5.6,7.2,4.6,54,,,,4468,1839,1499,2639,1338,,501,,205/55 R 16,,Ventilated Discs,Discs,,,
FORD,Focus Wagon,2.0L TDCi 6MT FWD (163 HP),2011,2014,,,,,1997,4,,DIESEL,161,120,340,,,MANUAL,6,FWD,8.8,217,135,47,5,6.4,4.2,51,,,,4557,1857,1506,2649,1471,,476,,205/55 R16,,Ventilated Discs,Ventilated Discs,,,
FORD,Focus Wagon,2.0i 5MT (130 HP),1999,2001,,,,,1989,4,,PETROL,129,96,174,,,MANUAL,5,FWD,9.6,201,,27.4,8.6,11.7,6.9,54,,,,4440,1699,1450,2619,1197,,351,,195/60 R15,,Ventilated Discs,Discs,,,
FORD,Ford B-Max,1.0L EcoBoost 5MT FWD (100 HP),2012,,,,,,999,3,,PETROL,99,74,169,,,MANUAL,5,FWD,13.2,175,109,48,4.9,6,4.3,48,,,,4059,1549,1600,2489,1279,,317,,195/60 R15,,Ventilated Discs,Discs,,,
FORD,Ford B-Max,1.0L EcoBoost 5MT FWD (120 HP),2012,,,,,,999,3,,PETROL,118,88,201,,,MANUAL,5,FWD,11.2,188,117,48,4.9,6,4.3,48,,,,4059,1549,1600,2489,1279,,317,,195/55 R16,,Ventilated Discs,Discs,,,
FORD,Ford B-Max,1.4L Duratec 5MT FWD (90 HP),2012,,,,,,1388,4,,PETROL,89,66,127,,,MANUAL,5,FWD,13.8,171,106,39,6,7.8,4.9,48,,,,4059,1549,1600,2489,1275,,317,,195/60 R15,,Ventilated Discs,Discs,,,
FORD,Ford B-Max,1.5L Duratorq TDCi 5MT FWD (75 HP),2012,,,,,,1498,4,,DIESEL,74,55,190,,,MANUAL,5,FWD,16.5,158,98,57,4.1,4.8,3.8,48,,,,4059,1549,1600,3,1307,,317,,195/60 R15,,Ventilated Discs,Discs,,,
FORD,Ford B-Max,1.6L Duratec Ti-VCT 6AT FWD (105 HP),2012,,,,,,1388,4,,PETROL,103,77,150,,,AUTOMATIC,6,FWD,12.1,180,112,37,6.4,8.7,5.1,48,,,,4059,1549,1600,2489,1308,,317,,195/60 R15,,Ventilated Discs,Discs,,,
FORD,Ford B-Max,1.6L Duratorq TDCi 5MT FWD (95 HP),2012,,,,,,1560,4,,DIESEL,95,71,216,,,MANUAL,5,FWD,13.9,172,107,59,4,4.7,3.6,48,,,,4059,1549,1600,2489,1310,,317,,195/60 R15,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,1.6L 5MT FWD (100 HP),2007,,,,,,1596,4,,PETROL,99,74,145,,,MANUAL,5,FWD,12.9,175,109,34.1,6.9,8.9,5.7,54,,,,4371,1824,1588,2639,1272,,473,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,1.6L TDCi 5MT FWD (109 HP),2007,,,,,,1560,4,,DIESEL,107,80,240,,,MANUAL,5,FWD,11.3,185,115,52.2,4.5,6.2,3.5,54,,,,4371,1824,1588,2639,1392,,473,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,1.6L TDCi 5MT FWD (90 HP),2007,,,,,,1560,4,,DIESEL,89,66,214,,,MANUAL,5,FWD,13.1,174,108,52.2,4.5,6.2,3.5,54,,,,4371,1824,1588,2639,1391,,473,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,1.8L Flexifuel 5MT FWD (125 HP),2007,,,,,,1798,4,,,123,92,164,,,MANUAL,5,FWD,10.8,195,121,33.1,7.1,9.6,5.6,,,,,4371,1824,1588,2639,1309,,473,,205/55 R16,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,2.0L  5MT FWD (123 HP),2007,,,,,,1999,4,,PETROL,121,90,160,,,MANUAL,5,FWD,11.5,201,125,25.6,9.2,12.9,6.8,,,,,4371,1824,1588,2639,1420,,473,,205/50 R17,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,2.0L 5MT FWD (145 HP),2007,,,,,,1999,4,,PETROL,143,107,184,,,MANUAL,5,FWD,9.8,203,126,32.2,7.3,10,5.6,54,,,,4371,1824,1588,2639,1320,,473,,205/50 R17,,Ventilated Discs,Discs,,,
FORD,Ford C-Max,2.0L TDCi 6MT FWD (136 HP),2007,,,,,,1997,4,,DIESEL,134,100,320,,,MANUAL,6,FWD,9.6,200,124,40.5,5.8,7.6,4.8,54,,,,4371,1824,1588,2639,1506,,473,,205/50 R17,,Ventilated Discs,Discs,,,
FORD,Ford Capri,1.3L 4MT RWD (63 HP),1969,,,,,,1305,4,,PETROL,62,46.3,106,,,AUTOMATIC,3,RWD,22.7,134,83,27.4,8.6,,,48,,,,4262,1646,1331,2560,975,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,1.5L 3AT RWD (80 HP),1969,,,,,,1498,4,,PETROL,79,58.8,128,,,AUTOMATIC,3,RWD,,140,87,,,,,48,,,,4262,1646,1331,2560,995,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,1.5L 4MT RWD (80 HP),1969,,,,,,1498,4,,PETROL,79,58.8,128,,,MANUAL,4,RWD,16.6,142,88,27,8.7,,,48,,,,4262,1646,1331,2560,975,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,1.6L 3AT RWD (72 HP),1969,,,,,,1593,4,,PETROL,71,52.9,118,,,AUTOMATIC,3,RWD,19.1,151,94,23.3,10.1,,,48,,,,4262,1646,1331,2560,975,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,1.6L 4MT RWD (72 HP),1969,,,,,,1593,4,,PETROL,71,52.9,118,,,MANUAL,4,RWD,15.3,158,98,25.8,9.1,,,48,,,,4262,1646,1331,2560,960,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,1.7L 3AT RWD (75 HP),1969,,,,,,1699,4,,PETROL,74,55.2,127,,,AUTOMATIC,3,RWD,,148,92,23.3,10.1,,,48,,,,4262,1646,1331,2558,1000,,235,,165 Sr 13,,Discs,Drums,,,
FORD,Ford Capri,1.7L 4MT RWD (75 HP),1969,,,,,,1699,4,,PETROL,74,55.2,127,,,MANUAL,4,RWD,13.7,154,96,25.6,9.2,,,48,,,,4262,1646,1331,2558,980,,235,,165 Sr 13,,Discs,Drums,,,
FORD,Ford Capri,2.0L V6 3AT RWD (113 HP),1969,,,,,,1998,6,,PETROL,111,83.1,170,,,AUTOMATIC,3,RWD,,159,99,,,,,48,,,,4262,1646,1331,2560,1050,,207,,165 Sr 13,,Discs,Drums,,,
FORD,Ford Capri,2.0L V6 4MT RWD (113 HP),1969,,,,,,1998,6,,PETROL,111,83.1,170,,,MANUAL,4,RWD,11.7,167,104,23.8,9.9,,,48,,,,4262,1646,1331,2560,1030,,207,,165 Sr 13,,Discs,Drums,,,
FORD,Ford Capri,2.3L V6 3AT RWD (126 HP),1969,,,,,,2294,6,,PETROL,124,92.7,188,,,AUTOMATIC,3,RWD,,175,109,,,,,48,,,,4262,1646,1331,2560,1060,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,2.3L V6 4MT RWD (126 HP),1969,,,,,,2294,6,,PETROL,124,92.7,188,,,MANUAL,4,RWD,9.8,179,111,23.3,10.1,,,,,,,4262,1646,1331,2560,1040,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,2.3L V6 Turbo 4MT RWD (180 HP),1969,,,,,,2294,6,,PETROL,178,132.4,224,,,MANUAL,4,RWD,,204,127,,,,,48,,,,4262,1646,1331,2560,1050,,207,,185/70 Hr 13,,Discs,Drums,,,
FORD,Ford Capri,2.6L V6 3AT RWD (142 HP),1969,,,,,,2548,6,,PETROL,140,104.5,221,,,AUTOMATIC,3,RWD,,185,115,,,,,48,,,,4262,1646,1331,2560,1060,,207,,185/70 Hr13,,Discs,Drums,,,
FORD,Ford Capri,2.6L V6 4MT RWD (142 HP),1969,,,,,,2548,6,,PETROL,140,104.5,221,,,MANUAL,4,RWD,9.6,190,118,24.5,9.6,,,48,,,,4262,1646,1331,2560,1040,,207,,185/70 Hr13,,Discs,Drums,,,
FORD,Ford Capri,2.6L V6 RS 4MT RWD (150 HP),1969,,,,,,2637,6,,PETROL,148,110.3,224,,,MANUAL,4,RWD,8.6,200,124,,,,,48,,,,4262,1646,1331,2560,1020,,207,,185/70 Hr13,,Discs,Drums,,,
FORD,Ford Capri,3.0L V6 3AT RWD (140 HP),1969,,,,,,2994,6,,PETROL,138,103,235,,,MANUAL,4,RWD,10.4,195,121,20.8,11.3,,,48,,,,4262,1646,1331,2560,1100,,207,,185/70 Hr13,,Discs,Drums,,,
FORD,Ford Capri,3.0L V6 4MT RWD (140 HP),1969,,,,,,2994,6,,PETROL,138,103,235,,,MANUAL,4,RWD,8.5,198,123,22.4,10.5,,,48,,,,4262,1646,1331,2560,1100,,207,,185/70 Hr13,,Discs,Drums,,,
FORD,Ford E-Tourneo Courier,136 HP,2023,,,,,,,,,ELECTRIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORD,Ford Escape,2.3L 5MT FWD (155 HP),2008,,,,,,2261,4,,PETROL,153,114,206,,,MANUAL,5,FWD,,,,24,,9.8,8.1,60,,,,4440,1806,1730,2619,1485,,,,225/65 R17,,Ventilated Discs,Drums,,,
FORD,Ford Escape,2.3L Hybrid 4AT (135 HP),2008,,,,,,2261,4,,,133,99,168,,,AUTOMATIC,4,FWD,,,,36.2,,6.5,7.6,60,,,,4440,1806,1730,2619,1650,,,,235/70 R16,,Ventilated Discs,Discs,,,
FORD,Ford Escape,3.0L V6 4AT AWD (203 HP),2008,,,,,,2976,6,,PETROL,200,149,262,,,AUTOMATIC,4,,8.8,175,109,19,,12.4,10.2,60,,,,4440,1806,1730,2619,1610,,1818,,225/65 R17,,Ventilated Discs,Drums,,,
FORD,Ford Expedition,3.5L EcoBoost V6 10AT (380 HP),2022,,,,,,,6,,PETROL,375,279.5,637,,,AUTOMATIC,10,,,,,,,,,87,,,,5334,2029,1948,3112,,,547,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Expedition,3.5L EcoBoost V6 10AT (400 HP),2022,,,,,,,6,,PETROL,395,294.2,651,,,AUTOMATIC,10,,,,,,,,,87,,,,5334,2029,1948,3112,,,547,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Expedition,3.5L EcoBoost V6 10AT (440 HP),2022,,,,,,,6,,PETROL,434,323.6,691,,,AUTOMATIC,10,,,,,,,,,87,,,,5334,2029,1948,3112,,,547,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Expedition,3.5L EcoBoost V6 10AT RWD (406 HP),2025,,,,,,,6,,PETROL,400,298.3,651,,,,,RWD,,,,,,,,87,,,,5331,2032,1984,3112,2451,,,,,,,,,,
FORD,Ford Expedition Max,3.5L V6 10AT (375 HP),2018,,,,,,3496,6,,PETROL,370,275.8,637,,,AUTOMATIC,10,RWD,,,,,,,,107,,,,5639,2123,1941,3343,2515,,1019,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Expedition Max,3.5L V6 10AT (400 HP),2018,,,,,,3496,6,,PETROL,395,294.2,651,,,AUTOMATIC,10,RWD,,,,,,,,107,,,,5639,2123,1941,3343,2515,,1019,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Expedition Max,3.5L V6 10AT AWD (375 HP),2018,,,,,,3496,6,,PETROL,370,275.8,637,,,AUTOMATIC,10,,,,,,,,,107,,,,5639,2123,1941,3343,2628,,1019,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Expedition Max,3.5L V6 10AT AWD (400 HP),2018,,,,,,3496,6,,PETROL,395,294.2,651,,,AUTOMATIC,10,,,,,,,,,107,,,,5639,2123,1941,3343,2628,,1019,,275/65 R18,,Ventilated Discs,Solid Discs,,,
FORD,Ford Explorer,2.3L EcoBoost 10AT AWD (300 HP),2020,,,,,,2295,4,,PETROL,296,220.6,420,,,AUTOMATIC,10,,,,,,,,,68,,,,5050,2004,1775,3025,,,515,,255/65R/18,,Ventilated Discs,Discs,,,
FORD,Ford Explorer,2.3L EcoBoost 10AT RWD (300 HP),2020,,,,,,2295,4,,PETROL,296,220.6,420,,,AUTOMATIC,10,RWD,,,,,,,,68,,,,5050,2004,1775,3025,,,515,,255/65R/18,,Ventilated Discs,Discs,,,
FORD,Ford Explorer,2.3L EcoBoost 10AT RWD (304 HP),2025,,,,,,2261,4,,PETROL,300,223.7,420,,,AUTOMATIC,10,,,,,,,,,67,,,,5047,2004,1768,4854,1952,,462,,P255/65R18 All-Season (A/S) Bsw,,,,,,
FORD,Ford Explorer,3.0L EcoBoost V6 10AT AWD (405 HP),2025,,,,,,2956,6,,PETROL,400,298.3,563,,,AUTOMATIC,10,,,,,,,,,76,,,,5047,2004,1768,4854,2101,,462,,P255/65R18 All-Season (A/S) Bsw,,,,,,
FORD,Ford Explorer,3.3L 10AT RWD (318 HP),2020,,,,,,3340,6,,PETROL,286,213.3,353,,,AUTOMATIC,10,RWD,,,,,,,,68,,,,5050,2004,1775,3025,,,515,,255/65R/18,,Ventilated Discs,Discs,,,
FORD,Ford Explorer,Platinium 3.0L EcoBooost V6 10AT AWD (365 HP),2020,,,,,,2956,6,,PETROL,360,268.5,515,,,AUTOMATIC,10,,,,,,,,,68,,,,5050,2004,1775,3025,,,515,,255/65R/18,,Ventilated Discs,Discs,,,
FORD,Ford Explorer,ST 3.0L EcoBooost V6 10AT AWD (400 HP),2020,,,,,,2956,6,,PETROL,395,294.2,563,,,AUTOMATIC,10,,,,,,,,,68,,,,5050,2004,1775,3025,,,515,,255/65R/18,,Ventilated Discs,Discs,,,
FORD,Ford F-150 Raptor,3.5 V6 6AT (450 HP),2017,,,,,,3497,6,,PETROL,450,335.6,691,,,AUTOMATIC,6,,6.3,,,15,,15.7,11.2,,,,,5588,2192,1994,3683,2540,,,,Lt315/70Sr17,,Ventilated Discs,Ventilated Discs,,,
FORD,Ford F-150 SuperCab,3.5L V6 EcoBoost 6AT (4x2),2012,,,,,,3498,6,,PETROL,359,268,569,,,AUTOMATIC,6,RWD,,,,18,13.1,14.7,10.7,,,,,5890,2012,1910,3670,2360,,,,,,Ventilated Discs,Discs,,,
FORD,Ford F-150 SuperCab,3.5L V6 EcoBoost 6AT (4x4),2012,,,,,,3498,6,,PETROL,359,268,569,,,AUTOMATIC,6,,,,,17,13.8,15.7,11.2,,,,,5890,2012,1910,3670,2484,,,,,,Ventilated Discs,Discs,,,
FORD,Ford GT,5.4L 6MT (549 HP),2004,,,,,,5409,8,,PETROL,542,404,678,,,MANUAL,,RWD,3.9,330,205,12,,19.6,12.4,,,,,4643,1953,1125,2710,1580,,57,,235-245/45 Zr18(Front) - 285-315/40 Zr19 (Rear),,Ventilated Discs,Ventilated Discs,,,
FORD,Ford Galaxy,1.5L EcoBoost 6MT (160 HP),2019,,,,,,1498,4,,PETROL,158,117.7,240,,,MANUAL,6,FWD,,,,39.2,6,7.2,5.3,70,,,,4849,2136,1748,2850,1708,,,,235/55 R17,,Ventilated Discs,Discs,,,
FORD,Ford Galaxy,1.9L TDI 6MT FWD (115 HP),2000,,,,,,1896,4,,DIESEL,114,85,310,,,MANUAL,6,FWD,13.7,181,,37.3,6.3,8.3,5.2,70,,,,4630,1811,1730,2840,1666,,810,,195/60R16,,Ventilated Discs,Discs,,,
