make,model,variant,yearFrom,yearTo,bodyType,doors,seats,engineCode,engineDisplacement,engineCylinders,engineValves,engineFuelType,enginePowerBhp,enginePowerKw,engineTorqueNm,engineAspiration,enginePosition,gearboxType,gears,drivetrain,acceleration0100,topSpeedKph,topSpeedMph,fuelEconomyCombinedMpg,fuelEconomyCombinedL100,fuelEconomyUrbanL100,fuelEconomyExtraUrbanL100,fuelTankLitres,co2Gkm,emissionsStandard,noxMgkm,lengthMm,widthMm,heightMm,wheelbaseMm,weightKg,grossWeightKg,bootLitres,bootLitresMax,tyreFront,tyreRear,brakeFront,brakeRear,batteryKwh,electricRangeKm,chargingKw
CHEVROLET,Evanda,2.0L 5MT FWD (148 HP),2004,2006,,,,,1998,4,,PETROL,146,109,192,,,MANUAL,5,FWD,,206,128,18.1,,13,8,65,,,,4770,1816,1440,2700,1310,,430,,195/70 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Evanda,2.5L 4AT FWD (155 HP),2004,2006,,,,,2492,6,,PETROL,153,114,240,,,AUTOMATIC,4,FWD,,,,,,,,65,,,,4770,1816,1440,2700,1500,,430,,205/65 R15,,Ventilated Discs,Drums,,,
CHEVROLET,Express,4.3L V6 3AT RWD (197 HP),2002,2007,,,,,4300,6,,PETROL,194,145,353,,,AUTOMATIC,4,RWD,,,,16,14.7,16.8,13.1,117,,,,5692,2017,2073,3429,2385,,,,235/75 R16,,Discs,Discs,,,
CHEVROLET,Express,4.3L V6 4AT RWD (194 HP),2008,,,,,,4293,6,,PETROL,194,145,353,,,AUTOMATIC,4,RWD,,,,16,14.7,16.8,13.1,117,,,,5690,2017,2073,3429,2198,,646,,P245/70 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Express,4.3L V6 4AT RWD (203 HP),1995,2002,,,,,4286,6,,PETROL,200,149,339,,,AUTOMATIC,4,RWD,,,,16,14.7,15.7,12.4,124,,,,5555,2017,2022,3429,2333,,,,235/75 R15,,Discs,Drums,,,
CHEVROLET,Express,4.8L V8 4AT RWD (275 HP),2008,,,,,,4807,8,,PETROL,271,202,393,,,AUTOMATIC,4,RWD,12.5,180,112,15.5,15.2,18.1,13.1,117,,,,5690,2017,2073,3429,2198,,646,,P245/70 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Express,4.8L V8 4AT RWD (300 HP),2002,2007,,,,,5328,8,,PETROL,295,220,447,,,AUTOMATIC,4,RWD,,,,,,,,117,,,,5692,2017,2073,3429,,,,,235/75 R16,,Discs,Discs,,,
CHEVROLET,Express,5.0L V8 4AT RWD (223 HP),1995,2002,,,,,5012,8,,PETROL,220,164,380,,,AUTOMATIC,4,RWD,,,,14.1,16.7,16.8,12.1,,,,,5555,2017,2022,3429,2333,,,,235/75 R15,,Discs,Drums,,,
CHEVROLET,Express,5.3L V8 4AT RWD (289 HP),2008,,,,,,5328,8,,PETROL,286,213,441,,,AUTOMATIC,4,RWD,9.4,187,116,15,15.7,16.8,13.8,117,,,,5690,2017,2073,3429,2276,,646,,P245/70 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Express,5.3L V8 4AT RWD (300 HP),2002,2007,,,,,5328,8,,PETROL,295,220,447,,,AUTOMATIC,4,RWD,,,,15,15.7,16.8,13.8,117,,,,5692,2017,2073,3429,2385,,,,235/75 R16,,Discs,Discs,,,
CHEVROLET,Express,5.3L V8 Flexfuel 4AT RWD (300 HP),2002,2007,,,,,5328,8,,,295,220,447,,,AUTOMATIC,4,RWD,,,,,,,,,,,,5692,2017,2073,3429,,,,,235/75 R16,,Discs,Discs,,,
CHEVROLET,Express,5.7L V8 4AT RWD (258 HP),1995,2002,,,,,5733,8,,PETROL,255,190,447,,,AUTOMATIC,4,RWD,,,,15,15.7,16.8,13.1,,,,,5555,2017,2022,3429,2333,,,,235/75 R15,,Discs,Drums,,,
CHEVROLET,Express,6.0L V8 4AT RWD (304 HP),2008,,,,,,5967,8,,PETROL,300,224,488,,,AUTOMATIC,4,RWD,9.5,185,115,14,16.8,17.4,14.7,117,,,,5690,2017,2073,3429,2462,,646,,P245/70 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Express,6.0L V8 4AT RWD (305 HP),2002,2007,,,,,5967,8,,PETROL,300,224,488,,,AUTOMATIC,4,RWD,,,,,,,,117,,,,5692,2017,2073,3429,2666,,,,235/75 R16,,Discs,Discs,,,
CHEVROLET,Express,6.5L V8 TD 4AT RWD (197 HP),1995,2002,,,,,6468,8,,DIESEL,194,145,522,,,AUTOMATIC,4,RWD,,,,,,,,124,,,,5555,2017,2022,3429,2641,,,,225/75 R16E,,Discs,Drums,,,
CHEVROLET,Express,6.6L V8 4AT RWD (250 HP),2008,,,,,,6599,8,,DIESEL,249,186,624,,,AUTOMATIC,4,RWD,,,,12.7,18.5,,,117,,,,5690,2017,2073,3429,2462,,646,,P245/70 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Express,7.4L V8 4AT RWD (294 HP),1995,2002,,,,,7439,8,,DIESEL,290,216,556,,,AUTOMATIC,4,RWD,,,,,,,,124,,,,5555,2017,2022,3429,2716,,,,225/75 R16E,,Discs,Drums,,,
CHEVROLET,Express,8.1L V8 4AT RWD (354 HP),1995,2002,,,,,8128,8,,PETROL,335,250,617,,,AUTOMATIC,4,RWD,,,,,,,,,,,,5555,2017,2022,3429,2716,,,,225/75 R16,,Discs,Drums,,,
CHEVROLET,Express LWB,4.8L V8 4AT RWD (290 HP),2002,2007,,,,,4807,8,,PETROL,286,213,400,,,AUTOMATIC,4,RWD,,,,,,,,113,,,,6200,2017,2083,3937,2874,,,,Lt225/75 R16E,,Discs,Discs,,,
CHEVROLET,Express LWB,5.7L V8 4AT RWD (258 HP),1995,2002,,,,,5733,8,,PETROL,255,190,447,,,AUTOMATIC,4,RWD,,,,15,15.7,16.8,13.1,124,,,,6063,2012,2060,3937,2724,,,,Lt225-245/75R 16E,,Discs,Drums,,,
CHEVROLET,Express LWB,6.0L V8 4AT RWD (305 HP),2002,2007,,,,,5967,8,,PETROL,300,224,488,,,AUTOMATIC,4,RWD,,,,,,,,113,,,,6200,2017,2083,3937,2874,,,,Lt225/75 R16E,,Discs,Discs,,,
CHEVROLET,Express LWB,6.5L V8 TD V8 4AT RWD (197 HP),1995,2002,,,,,6468,8,,DIESEL,194,145,522,,,AUTOMATIC,4,RWD,,,,,,,,124,,,,6063,2012,2060,3937,2724,,,,Lt225-245/75R 16E,,Discs,Drums,,,
CHEVROLET,Express LWB,7.4L V8 4AT RWD (294 HP),1995,2002,,,,,7439,8,,PETROL,290,216,556,,,AUTOMATIC,4,RWD,,,,,,,,124,,,,6063,2012,2060,3937,2816,,,,Lt225-245/75R 16E,,Discs,Drums,,,
CHEVROLET,Express LWB,8.1L V8 4AT RWD (340 HP),1995,2002,,,,,8128,8,,PETROL,335,250,617,,,AUTOMATIC,4,RWD,,,,,,,,124,,,,6063,2012,2060,3937,2816,,,,Lt225-245/75R 16E,,Discs,Drums,,,
CHEVROLET,HHR,2.2L 4AT FWD (143 HP),2005,2011,,,,,2189,4,,PETROL,144,107.4,203,,,AUTOMATIC,4,FWD,,,,24,9.8,10.7,8.1,48,,,,4432,1730,1562,2619,1431,,,,215/55 R16,,Ventilated Discs,Drums,,,
CHEVROLET,HHR,2.2L 5MT FWD (143 HP),2005,2011,,,,,2189,4,,PETROL,144,107.4,203,,,MANUAL,5,FWD,,,,25,9.4,10.2,7.8,48,,,,4432,1730,1562,2619,1431,,,,215/55 R16,,Ventilated Discs,Drums,,,
CHEVROLET,HHR,2.4L 4AT FWD (172 HP),2005,2011,,,,,2384,4,,PETROL,172,128.3,220,,,AUTOMATIC,4,FWD,,,,25,9.4,10.2,7.8,48,,,,4432,1730,1562,2619,1455,,,,215/55 R16,,Ventilated Discs,Drums,,,
CHEVROLET,HHR,2.4L 5MT FWD (172 HP),2005,2011,,,,,2384,4,,PETROL,172,128.3,220,,,MANUAL,5,FWD,,,,25,9.4,10.7,7.8,48,,,,4432,1730,1562,2619,1455,,,,215/55 R16,,Ventilated Discs,Drums,,,
CHEVROLET,HHR,2.4L FLexfuel 4AT FWD (172 HP),2005,2011,,,,,2384,4,,PETROL,172,128.3,226,,,AUTOMATIC,4,FWD,,,,25,9.4,10.7,7.8,,,,,4432,1730,1562,2619,1455,,,,215/55 R16,,Ventilated Discs,Drums,,,
CHEVROLET,HHR,2.4L FLexfuel 5MT FWD (172 HP),2005,2011,,,,,2384,4,,PETROL,172,128.3,226,,,MANUAL,5,FWD,,,,25,9.4,10.7,7.8,,,,,4432,1730,1562,2619,1455,,,,215/55 R16,,Ventilated Discs,Drums,,,
CHEVROLET,HHR SS,2.0 4AT (260 HP),2007,2011,,,,,1998,4,,PETROL,260,194,353,,,AUTOMATIC,4,FWD,7.9,220,137,23,10.2,12.4,8.1,,,,,4483,1755,1588,2631,1524,,716,,P225/45R18,,Ventilated Discs,Discs,,,
CHEVROLET,HHR SS,2.0 5MT (260 HP),2007,2011,,,,,1998,4,,PETROL,260,194,353,,,MANUAL,5,FWD,6.5,232,144,24,9.8,11.2,8.1,,,,,4483,1755,1588,2631,1488,,716,,P225/45R18,,Ventilated Discs,Discs,,,
CHEVROLET,Impala,2.4L Ecotec eAssist 6AT RWD (184 HP),2013,,,,,,2384,4,,PETROL,180,134,233,,,AUTOMATIC,6,RWD,,,,29,8.1,9.4,6.7,60,,,,5113,1854,1496,2837,1724,,532,,,,Ventilated Discs 321 X 30Mm,Solid Discs 315 X 23Mm,,,
CHEVROLET,Impala,2.5L Ecotec 6AT RWD (197 HP),2013,,,,,,2457,4,,PETROL,194,145,254,,,AUTOMATIC,6,RWD,,,,25,9.4,11.2,7.6,70,,,,5113,1854,1496,2837,1723,,532,,,,Ventilated Discs,Discs,,,
CHEVROLET,Impala,3.4L 4AT (182 HP),1999,2005,,,,,3343,6,,PETROL,180,134,271,,,AUTOMATIC,4,FWD,10,180,,25.6,9.2,11.1,6.8,,,,,5080,1854,1455,2807,1572,,521,,225/60 R 16,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,Impala,3.6L V6 6AT RWD (260 HP),2013,,,,,,3564,6,,PETROL,256,191.2,335,,,AUTOMATIC,6,FWD,,,,,,,,,,,,5113,1854,1496,2837,1894,,283,,,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Impala,3.6L V6 6AT RWD (309 HP),2013,,,,,,3564,6,,PETROL,304,227,358,,,AUTOMATIC,6,RWD,,,,22,10.7,12.4,8.1,70,,,,5113,1854,1496,2837,1724,,532,,,,Ventilated Discs,Solid Discs,,,
CHEVROLET,Impala,3.8L 4AT (203 HP),1999,2005,,,,,3791,6,,PETROL,200,149,305,,,AUTOMATIC,4,FWD,8.5,200,,24,9.8,11.9,7.3,,,,,5080,1854,1455,2807,1572,,521,,225/60 R 16,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,Impala SS,3.8L V6 4AT (240 HP),2003,2005,,,,,3791,6,,PETROL,237,176.5,380,,,AUTOMATIC,4,FWD,6.7,208,,22,10.7,12.4,8.4,,,,,5080,1854,1455,2807,1636,,521,,225/60 R 16,,Ventilated Discs,Ventilated Discs,,,
CHEVROLET,Impala Super Sport,7.0L V8 3AT (390 HP),1966,1970,,,,,6999,8,,PETROL,385,287,610,,,AUTOMATIC,3,RWD,,,,,,,,,,,,5415,2007,1382,3023,1740,,,,8.25-14,,Drums,Drums,,,
CHEVROLET,Malibu,1.5L 6AT FWD (160 HP),2016,2018,,,,,1499,4,,PETROL,161,119.9,249,,,AUTOMATIC,6,FWD,,,,27,,8.7,6.4,60,,,,,1854,1463,2830,,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,1.5L VVT CVT FWD (163 HP),2018,,,,,,1499,4,,PETROL,161,119.9,250,,,CVT,,FWD,,,,29,,8.1,6.5,60,,,,4923,1854,1463,2830,,,447,,P205/60R16,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,1.8L 6AT FWD,2016,2018,,,,,1798,4,,,,,,,,AUTOMATIC,6,FWD,,,,47,,5,,,,,,,1854,1463,2830,,,,,,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,1.8L FHEV 1AT FWD (185 HP),2018,,,,,,1796,4,,PETROL,122,91.2,175,,,AUTOMATIC,1,FWD,,,,49,,4.8,5.4,48,,,,4923,1854,1463,2830,1526,,328,,P205/60R16,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.0L 8AT FWD (250 HP),2016,2018,,,,,1998,4,,PETROL,247,183.9,353,,,AUTOMATIC,8,FWD,,,,22,,10.7,7.1,60,,,,,1854,1463,2830,,,,,P205/60R16,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.0L SIDI 6AT FWD (262 HP),2012,2016,,,,,2000,4,,PETROL,259,193,400,,,AUTOMATIC,6,FWD,6.7,249,155,24,9.8,11.2,7.8,,,,,4859,1854,1463,2738,1649,,462,,225/55R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.0L VVT 9AT FWD (250 HP),2018,,,,,,1998,4,,PETROL,247,183.9,353,,,AUTOMATIC,9,FWD,,,,26.1,9,10.7,7.3,60,,,,4923,1854,1463,2830,1426,,447,,P205/60R16,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.2L 4AT (141 HP),1996,2003,,,,,2198,4,,PETROL,139,104,203,,,AUTOMATIC,4,FWD,,,,28,8.4,9.8,7.1,57,,,,4836,1763,1427,2718,1376,,433,,205/65/R15,,Ventilated Discs,Drums,,,
CHEVROLET,Malibu,2.4L 4AT (169 HP),2008,2012,,,,,2384,4,,PETROL,169,126,217,,,AUTOMATIC,4,FWD,10.6,190,118,26,9,10.7,7.8,62,,,,4872,1786,1450,2852,1549,,428,,215/55 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.4L 6AT (169 HP),2008,2012,,,,,2384,4,,PETROL,169,126,217,,,AUTOMATIC,6,FWD,9.9,193,120,25,9.4,10.7,7.4,62,,,,4872,1786,1450,2852,1550,,428,,215/55 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.4L Flexfuel 4AT (174 HP),2008,2012,,,,,2384,4,,,175,130.5,230,,,AUTOMATIC,4,FWD,9.8,190,118,25,9.4,11.2,8.1,62,,,,4872,1786,1450,2852,1549,,428,,215/55 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.4i 4AT (164 HP),2008,2012,,,,,2384,4,,,162,120.6,216,,,AUTOMATIC,4,FWD,11.9,180,112,29,8.1,9,6.9,60,,,,4872,1786,1450,2852,1604,,428,,215/55 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,2.5L ECOTEC 6AT FWD (198 HP),2012,2016,,,,,2457,4,,PETROL,197,147,259,,,AUTOMATIC,6,FWD,9,206,128,26,9,9.4,6.5,,,,,4859,1854,1463,2738,1560,,462,,225/55R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu,3.1L V6 4AT (152 HP),1996,2003,,,,,3135,6,,PETROL,150,112,244,,,AUTOMATIC,4,FWD,8.5,180,,24,9.8,11.8,8.1,57,,,,4836,1763,1427,2718,1384,,433,,P205/65/R15,,Ventilated Discs,Drums,,,
CHEVROLET,Malibu,3.6L V6 DOHC 6AT (252 HP),2008,2012,,,,,3564,6,,PETROL,252,187.9,340,,,AUTOMATIC,6,FWD,6.9,220,137,20,11.8,13.8,9,62,,,,4872,1786,1450,2852,1655,,428,,215/55 R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu ECO,2.4L Ecotec DOHC Hybrid,2013,2016,,,,,2384,4,,,180,134,233,,,AUTOMATIC,6,FWD,9,206,128,29,8.1,9.4,6.4,,,,,4859,1854,1463,2738,1539,,405,,225/55R17,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu Maxx,3.5L V6 4AT (203 HP),2003,2008,,,,,3500,6,,PETROL,200,149,298,,,AUTOMATIC,4,FWD,8,200,124,27,8.7,10.2,7.4,62,,,,4770,1773,1476,2852,1569,,1150,,215/60/R16,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu Maxx,3.9L V6 4AT (243 HP),2003,2008,,,,,3790,6,,PETROL,240,178.7,326,,,AUTOMATIC,4,FWD,8,200,124,18,,13.1,9.1,62,,,,4770,1773,1476,2852,1569,,1150,,215/60/R16,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu Maxx SS,3.5L V6 4AT (203 HP),2005,2008,,,,,3880,6,,PETROL,200,149.3,298,,,AUTOMATIC,4,FWD,8,200,124,27,8.7,10.2,7.4,,,,,4770,1773,1476,2852,1600,,1150,,225/50R18,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu Maxx SS,3.9L V6 4AT (243 HP),2005,2008,,,,,3880,6,,PETROL,240,179,325,,,AUTOMATIC,4,FWD,,,,21,11.2,13.1,9.1,,,,,4770,1773,1476,2852,1642,,1150,,225/50R18,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu SS,3.9L V6 4AT (243 HP),2005,2008,,,,,3880,6,,PETROL,240,179,325,,,AUTOMATIC,4,FWD,,,,21,11.2,12.4,9.1,,,,,4783,1775,1461,2700,1549,,433,,225/50R18,,Ventilated Discs,Discs,,,
CHEVROLET,Malibu Sedan,2.2L 4AT FWD (145 HP),2003,2007,,,,,2189,4,,PETROL,143,107,210,,,AUTOMATIC,4,FWD,11,175,109,28,8.4,9.8,6.6,62,,,,4783,1775,1461,2700,1440,,433,,205/65/R15,,Ventilated Discs,Drums,,,
CHEVROLET,Malibu Sedan,3.5L V6 4AT FWD (203 HP),2003,2007,,,,,3500,6,,PETROL,200,149,298,,,AUTOMATIC,4,FWD,8,200,124,26.7,8.8,10.5,6.7,62,,,,4783,1775,1461,2700,1440,,433,,205/60/R15,,Ventilated Discs,Drums,,,
CHEVROLET,Malibu Sedan,3.9L V6 4AT FWD (243 HP),2003,2007,,,,,3890,6,,PETROL,240,178.7,326,,,AUTOMATIC,4,FWD,,,,19,,12.4,9.1,62,,,,4783,1775,1461,2700,1580,,433,,205/60/R15,,Ventilated Discs,Drums,,,
CHEVROLET,Matiz / Spark (M150),0.8L 5MT FWD (52 HP),2000,2005,,,,,796,3,,PETROL,51,38,69,,,MANUAL,5,FWD,17.6,144,,37.3,6.3,8.3,5.2,37,,,,3495,1496,1486,2339,776,,824,,145/70/R13,,Discs,Drums,,,
CHEVROLET,Matiz / Spark (M150),1.0L 5MT FWD (64 HP),2000,2005,,,,,995,4,,PETROL,63,47,87,,,MANUAL,5,FWD,12.9,152,,35.6,6.6,8.8,5.3,37,,,,3495,1496,1486,2339,796,,824,,155/65/R13,,Discs,Drums,,,
CHEVROLET,Matiz / Spark (M300),1.0L 5MT (62 HP),2009,2016,,,,,936,3,,DIESEL,62,46,150,,,MANUAL,5,FWD,15.5,154,,60.3,3.9,,,34,,,,3640,1595,1521,2375,1027,,170,,165/65 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Matiz / Spark (M300),1.0L 5MT (68 HP),2009,2016,,,,,995,4,,PETROL,67,50,92,,,MANUAL,5,FWD,15.5,154,,46.1,5.1,6.6,4.2,34,,,,3640,1595,1521,2375,939,,170,,155/80 R13,,Ventilated Discs,Drums,,,
CHEVROLET,Matiz / Spark (M300),1.2L 4AT (82 HP),2009,2016,,,,,1249,4,,PETROL,82,61,113,,,AUTOMATIC,4,FWD,16,159,99,32,7.4,8.4,6.4,34,,,,3640,1595,1521,2375,1029,,170,,165/65 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Matiz / Spark (M300),1.2L 5MT (82 HP),2009,2016,,,,,1206,4,,PETROL,82,61,111,,,MANUAL,5,FWD,12.1,164,102,46.1,5.1,6.6,4.2,34,,,,3640,1595,1521,2375,939,,170,,155/70 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Monte Carlo SS,3.5L V6 4AT FWD (211 HP),2005,2007,,,,,3500,6,,PETROL,211,157,290,,,AUTOMATIC,4,FWD,,180,112,26,9,11.2,7.6,64,,,,4996,1852,1417,2807,1547,,447,,225/60/R16,,Discs,Discs,,,
CHEVROLET,Monte Carlo SS,3.9L V6 4AT FWD (242 HP),2005,2007,,,,,3900,6,,PETROL,243,181,328,,,AUTOMATIC,4,FWD,,200,124,23,10.2,12.4,8.7,64,,,,4996,1852,1417,2807,1565,,447,,225/55/R17,,Discs,Discs,,,
CHEVROLET,Monte Carlo SS,5.3L V8 4AT FWD (303 HP),2005,2007,,,,,5670,8,,PETROL,303,226,438,,,AUTOMATIC,4,FWD,,,,22,,10.7,8.7,64,,,,4996,1852,1417,2807,,,447,,235/50/R18,,Discs,Discs,,,
CHEVROLET,Nomad,3.9,1957,1961,,,,,3859,6,,PETROL,138,103,,,,MANUAL,,RWD,,,,,,,,,,,,,,,,,,,,,,Drums,Drums,,,
CHEVROLET,Nomad,3.9 3MT (140 HP),1955,1957,,,,,3859,6,,PETROL,140,104.4,386,,,MANUAL,3,RWD,,,,14,16.8,,,,,,,5017,1880,1544,2921,1525,,,,6.70 - 15,,Drums,Drums,,,
CHEVROLET,Nomad,4.3 V8 3MT (162 HP),1955,1957,,,,,4344,8,,PETROL,162,120.8,348,,,MANUAL,3,RWD,,,,13,18.1,,,,,,,5017,1880,1544,2921,1516,,,,6.70 - 15,,Drums,Drums,,,
CHEVROLET,Nubira/Lacetti,1.4L 5MT FWD (95 HP),2002,2004,,,,,1399,4,,PETROL,94,70,131,,,MANUAL,5,FWD,11.6,175,,33.1,7.1,9.3,5.7,60,,,,4295,1725,1445,2601,1170,,1036,,195/55 R15,,Ventilated Discs,Drums,,,
CHEVROLET,Nubira/Lacetti,1.5L 5MT FWD (106 HP),2002,2004,,,,,1498,4,,PETROL,105,78,139,,,MANUAL,5,FWD,11,183,,37.3,6.3,,,60,,,,4295,1725,1445,2601,1190,,1036,,185/70 R14,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti,1.6L 5MT FWD (109 HP),2002,2004,,,,,1598,4,,PETROL,107,80,142,,,MANUAL,5,FWD,10.7,180,,36.2,6.5,9.1,5.9,60,,,,4295,1725,1445,2601,1175,,1036,,185/65R14,,Discs,Drums,,,
CHEVROLET,Nubira/Lacetti,1.8L 5MT FWD (121 HP),2002,2004,,,,,1796,4,,PETROL,119,89,169,,,MANUAL,5,FWD,9.8,195,,31.8,7.4,9.8,5.9,60,,,,4295,1725,1445,2601,1205,,1036,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti,2.0L 5MT FWD (120 HP),2002,2004,,,,,1998,4,,PETROL,118,88,171,,,MANUAL,5,FWD,,,,,,,,60,,,,4295,1725,1445,2601,,,1036,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti,2.0d 5MT FWD (122 HP),2002,2004,,,,,1991,4,,DIESEL,120,89.7,280,,,MANUAL,5,FWD,9.8,186,,41.3,5.7,7.1,4.8,60,,,,4295,1725,1445,2601,1280,,1036,,95/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,1.4L 5MT FWD (95 HP),2004,2009,,,,,1399,4,,PETROL,94,70,131,,,MANUAL,5,FWD,11.6,175,,33.1,7.1,9.3,5.7,60,,,,4516,1725,1445,2601,1175,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,1.5L 5MT FWD (106 HP),2004,2009,,,,,1498,4,,PETROL,105,78,139,,,MANUAL,5,FWD,11,183,,37.3,6.3,,,60,,,,4516,1725,1445,2601,1130,,1215,,185/65 R14,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,1.6L 4AT FWD (109 HP),2004,2009,,,,,1598,4,,PETROL,107,80,150,,,AUTOMATIC,4,FWD,11.5,175,109,29,8.1,11.4,6.1,60,,,,4516,1725,1445,2601,1190,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,1.6L 5MT FWD (109 HP),2004,2009,,,,,1598,4,,PETROL,107,80,150,,,MANUAL,5,FWD,10.7,187,,33.1,7.1,9.2,5.9,60,,,,4516,1725,1445,2601,1180,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,1.8L 4AT FWD (122 HP),2004,2009,,,,,1799,4,,PETROL,120,89.7,169,,,AUTOMATIC,4,FWD,10.7,183,114,26.7,8.8,12.2,6.8,60,,,,4516,1725,1445,2601,1235,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,1.8L 5MT FWD (122 HP),2004,2009,,,,,1799,4,,PETROL,120,89.7,169,,,MANUAL,5,FWD,9.8,195,,31.8,7.4,9.8,5.9,60,,,,4516,1725,1445,2601,1210,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,2.0L 5MT FWD (120 HP),2004,2009,,,,,1998,4,,PETROL,118,88,171,,,MANUAL,5,FWD,,,,25.8,9.1,10.6,7.3,60,,,,4516,1725,1445,2601,1250,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,2.0L D 5AT FWD (121 HP),2004,2009,,,,,1991,4,,DIESEL,119,89,280,,,AUTOMATIC,5,FWD,10.6,188,117,35.6,6.6,8.4,5.5,60,,,,4516,1725,1445,2601,1295,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti 4 door,2.0L D 5MT FWD (121 HP),2004,2009,,,,,1991,4,,DIESEL,119,89,280,,,MANUAL,5,FWD,9.8,186,,41.3,5.7,7.1,4.8,60,,,,4516,1725,1445,2601,1285,,1215,,195/55 R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti Wagon,1.6L 5MT (109 HP),2004,2009,,,,,1598,4,,PETROL,107,80,150,,,MANUAL,5,FWD,11.4,187,,30.2,7.8,10.1,6.3,60,,,,4580,1725,1461,2601,1250,,1399,,195/55/R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti Wagon,1.8L 4AT (122 HP),2004,2009,,,,,1799,4,,PETROL,120,89.7,165,,,AUTOMATIC,4,FWD,11.9,183,114,26.1,9,12.5,6.9,60,,,,4580,1725,1461,2601,1305,,1399,,195/55/R15,,Ventilated Discs,Discs,,,
CHEVROLET,Nubira/Lacetti Wagon,1.8L 5MT (122 HP),2004,2009,,,,,1799,4,,PETROL,120,89.7,165,,,MANUAL,5,FWD,10.4,195,,31.8,7.4,9.8,5.9,,,,,4580,1725,1461,2601,1280,,1399,,195/55/R15,,Ventilated Discs,Discs,,,
CHEVROLET,Onix,1.0L 5MT FWD (78 HP),2012,,,,,,999,4,,PETROL,77,57.4,94,,,MANUAL,5,FWD,,,,,,,,,,,,3929,1704,1483,2527,1012,,280,,185/70 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Onix,1.0L 5MT FWD (80 HP,2012,,,,,,999,4,,,79,58.8,96,,,MANUAL,5,FWD,,,,,,,,,,,,3929,1704,1483,2527,1012,,280,,185/70 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Onix,1.4L 6AT FWD (106 HP),2012,,,,,,1398,4,,,105,78,136,,,AUTOMATIC,6,FWD,12,171,106,,,,,,,,,3929,1704,1483,2527,1108,,280,,185/70 R14,,Ventilated Discs,Drums,,,
CHEVROLET,Onix,1.4L 6AT FWD (98 HP),2012,,,,,,1398,4,,PETROL,97,72,127,,,AUTOMATIC,6,FWD,12.7,171,106,,,,,,,,,3929,1704,1483,2527,1108,,280,,185/70 R14,,Ventilated Discs,Drums,,,
